id,route,page,area,widget,component,elementType,canonicalGroup,clusterId,label,accessibleName,ariaLabel,placeholder,href,action,eventHandlers,states,sourceFile,sourceLine,staticFound,runtimeFound,selector,role,visible,disabled,hasAccessibleName,hasStableTestId,needsAriaLabel,needsAnalyticsEvent,risk,matchStatus,probableDuplicate,potentiallyDead,unstableSelector,priorityScore,priorityLevel,priorityReasons,notes
ui.shared.textarea.напишите-заметку.input,/unknown,Index,main,TextArea,TextArea,input,input,cluster.input-напишите-заметку-main,Напишите заметку...,Напишите заметку...,,Напишите заметку...,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/NotesTab/index.tsx,260,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.unknown.записать.button,/unknown,Index,main,unknown,button,button,button,cluster.button-записать-main,Записать,Записать,,,,() => onAdd(lesson),onClick,default|idle,frontend-gravity/templates/Students/StudentDetailPage/PaymentHistory/index.tsx,127,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.tabaddslot.добавить-оплату.tab,/unknown,Index,main,TabAddSlot,TabAddSlot,tab,tab,cluster.tab-добавить-оплату-main,Добавить оплату,Добавить оплату,,,,() => onAdd(),onClick,default|idle,frontend-gravity/templates/Students/StudentDetailPage/PaymentHistory/index.tsx,153,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.student-subject-student-grade-student-grade-student-grade-взрослый-кл-student-ag.button,/unknown,Index,main,Text,Text,button,button,cluster.button-student-subject-student-grade-student-grade-student-grade-взрослый-кл-student-age-student-age-лет-main,"student.subject student.grade ? ` · ${student.grade}${student.grade !== ""Взрослый"" ? "" кл."" : """"}` : """" student.age ? ` · ${student.age} лет` : """"","student.subject student.grade ? ` · ${student.grade}${student.grade !== ""Взрослый"" ? "" кл."" : """"}` : """" student.age ? ` · ${student.age} лет` : """"",,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,134,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.напомнить.button,/unknown,Index,main,unknown,button,button,button,cluster.button-напомнить-main,Напомнить,Напомнить,,,,onRemind,onClick,default|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,211,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.portalactionlabel-пригласить-в-repeto.button,/unknown,Index,main,unknown,button,button,button,cluster.button-portalactionlabel-пригласить-в-repeto-main,"portalActionLabel || ""Пригласить в Repeto""","portalActionLabel || ""Пригласить в Repeto""",,,,onPortalAction,onClick,disabled|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,221,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.studentactionerror.button,/unknown,Index,main,Text,Text,button,button,cluster.button-studentactionerror-main,studentActionError,studentActionError,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,235,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.11-или-взрослый.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-11-или-взрослый-main,11 или Взрослый,11 или Взрослый,,11 или Взрослый,,,,disabled|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,283,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.unknown.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-main,—,—,,—,,,,disabled|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,294,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.особенности-пожелания.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-особенности-пожелания-main,"Особенности, пожелания...","Особенности, пожелания...",,"Особенности, пожелания...",,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/ProfileTab/index.tsx,380,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.unknown.title.button,/unknown,TabAddSlot,main,unknown,button,button,button,cluster.button-title-main,title,title,,,,onClick,onClick,disabled|idle,frontend-gravity/templates/Students/StudentDetailPage/TabAddSlot.tsx,18,true,false,,,,false,true,false,false,true,low,static-only,true,true,false,88,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.text.lessonactionerror.button,/unknown,Index,main,Text,Text,button,button,cluster.button-lessonactionerror-main,lessonActionError,lessonActionError,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,427,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.profiletab.item-1.tab,/unknown,Index,main,ProfileTab,ProfileTab,tab,tab,cluster.tab-main,,,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,443,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.notestab.item-2.tab,/unknown,Index,main,NotesTab,NotesTab,tab,tab,cluster.tab-main,,,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,467,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.activitytab.item-4.tab,/unknown,Index,main,ActivityTab,ActivityTab,tab,tab,cluster.tab-main,,,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,608,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.activateaccountmodal.item-7.modal,/unknown,Index,modal,ActivateAccountModal,ActivateAccountModal,modal,modal,cluster.modal-modal,,,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,681,true,false,,,,false,false,false,false,false,low,static-only,true,false,false,28,low,unknown route attribution|probable duplicate|runtime crawl incomplete,
ui.shared.alert.подтвердите-перенос-в-архив.button,/unknown,Index,main,Alert,Alert,button,button,cluster.button-подтвердите-перенос-в-архив-main,Подтвердите перенос в архив,Подтвердите перенос в архив,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,710,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.alert.подтвердите-разрыв-связи.button,/unknown,Index,main,Alert,Alert,button,button,cluster.button-подтвердите-разрыв-связи-main,Подтвердите разрыв связи,Подтвердите разрыв связи,,,,,,default|idle,frontend-gravity/templates/Students/StudentDetailPage/index.tsx,749,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.item-name-item-subject-item-grade-item-grade-взрослый-класс-formatbalance-item-b.link,/unknown,Index,main,Link,Link,link,link,cluster.link-item-name-item-subject-item-grade-item-grade-взрослый-класс-formatbalance-item-balance-getstatuslabel-item-status-s,"item.name item.subject · item.grade item.grade !== ""Взрослый"" ? "" класс"" : """" formatBalance(item.balance) getStatusLabel(item.status)","item.name item.subject · item.grade item.grade !== ""Взрослый"" ? "" класс"" : """" formatBalance(item.balance) getStatusLabel(item.status)",,,`/students/${item.id}`,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Item/index.tsx,24,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-subject-item-grade-item-grade-взрослый-класс.button,/unknown,Index,main,Text,Text,button,button,cluster.button-item-subject-item-grade-item-grade-взрослый-класс-main,"item.subject · item.grade item.grade !== ""Взрослый"" ? "" класс"" : """"","item.subject · item.grade item.grade !== ""Взрослый"" ? "" класс"" : """"",,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Item/index.tsx,40,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.formatbalance-item-balance.button,/unknown,Index,main,Text,Text,button,button,cluster.button-formatbalance-item-balance-main,formatBalance(item.balance),formatBalance(item.balance),,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Item/index.tsx,46,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.label.getstatuslabel-item-status.button,/unknown,Index,main,Label,Label,button,button,cluster.button-getstatuslabel-item-status-main,getStatusLabel(item.status),getStatusLabel(item.status),,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Item/index.tsx,60,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-subject.button,/unknown,Index,main,Text,Text,button,button,cluster.button-item-subject-main,item.subject,item.subject,,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Row/index.tsx,39,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-grade.button,/unknown,Index,main,Text,Text,button,button,cluster.button-item-grade-main,item.grade,item.grade,,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Row/index.tsx,42,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-rate-tolocalestring-ru-ru.button,/unknown,Index,main,Text,Text,button,button,cluster.button-item-rate-tolocalestring-ru-ru-main,"item.rate.toLocaleString(""ru-RU"") ₽","item.rate.toLocaleString(""ru-RU"") ₽",,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/Row/index.tsx,45,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.gdropdownmenu.options-map-option-button-key-option-value-type-button-classname-repeto-sl-filte.menuitem,/unknown,Index,main,GDropdownMenu,GDropdownMenu,menuitem,menu,cluster.menu-options-map-option-button-key-option-value-type-button-classname-repeto-sl-filter-menu-item-option-value-value-repe,"options.map((option) => ( <button key={option.value} type=""button"" className={`repeto-sl-filter-menu__item${option.value === value ? "" repeto-sl-filter-menu__item--active"" : """"}`} onClick={() => { onChange(option.value); setOpen(false); }} > {option.content} </button> ))","options.map((option) => ( <button key={option.value} type=""button"" className={`repeto-sl-filter-menu__item${option.value === value ? "" repeto-sl-filter-menu__item--active"" : """"}`} onClick={() => { onChange(option.value); setOpen(false); }} > {option.content} </button> ))",,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,129,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.имя-предмет-или-класс.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-имя-предмет-или-класс-main,"Имя, предмет или класс","Имя, предмет или класс",,"Имя, предмет или класс",,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,751,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.pageoverlay.экспорт-csv.button,/unknown,Index,main,PageOverlay,button,button,button,cluster.button-экспорт-csv-main,Экспорт .csv,Экспорт .csv,,,,handleExportAll,onClick,disabled|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,769,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.hassearch-ничего-не-найдено-пока-нет-учеников.button,/unknown,Index,main,Text,Text,button,button,cluster.button-hassearch-ничего-не-найдено-пока-нет-учеников-main,"hasSearch ? ""Ничего не найдено"" : ""Пока нет учеников""","hasSearch ? ""Ничего не найдено"" : ""Пока нет учеников""",,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,804,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.hassearch-попробуйте-изменить-запрос-или-очистить-поиск-добавьте-первого-ученика.button,/unknown,Index,main,Text,Text,button,button,cluster.button-hassearch-попробуйте-изменить-запрос-или-очистить-поиск-добавьте-первого-ученика-чтобы-начать-вести-журнал-заняти,"hasSearch ? ""Попробуйте изменить запрос или очистить поиск."" : ""Добавьте первого ученика, чтобы начать вести журнал занятий и оплат.""","hasSearch ? ""Попробуйте изменить запрос или очистить поиск."" : ""Добавьте первого ученика, чтобы начать вести журнал занятий и оплат.""",,,,,,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,810,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.pageoverlay.addactiontitle.button,/unknown,Index,main,PageOverlay,button,button,button,cluster.button-addactiontitle-main,addActionTitle,addActionTitle,addActionTitle,,,() => handleScheduleLesson(student),onClick,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,898,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.pageoverlay.openactiontitle.button,/unknown,Index,main,PageOverlay,button,button,button,cluster.button-openactiontitle-main,openActionTitle,openActionTitle,openActionTitle,,,() => router.push(`/students/${student.id}`),onClick,default|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,907,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.pageoverlay.quickactiontitle.button,/unknown,Index,main,PageOverlay,button,button,button,cluster.button-quickactiontitle-main,quickActionTitle,quickActionTitle,quickActionTitle,,,"(event) => handleNextAction(event, student, nextAction)",onClick,disabled|idle,frontend-gravity/templates/Students/StudentsListPage/index.tsx,917,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.item-title-item-links-map-link-any-i-number-link-key-i-href-link-articleid-suppo.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-item-title-item-links-map-link-any-i-number-link-key-i-href-link-articleid-support-article-id-link-articleid-supp,"item.title item.links.map((link: any, i: number) => ( <Link key={i} href={link.articleId ? `/support/article?id=${link.articleId}` : ""/support/article""} style={{ fontSize: 13, fontWeight: 600, color: ""var(--g-color-text-brand)"", textDecoration: ""none"" }} > {link.title || link} </Link> )) Ещё статьи →","item.title item.links.map((link: any, i: number) => ( <Link key={i} href={link.articleId ? `/support/article?id=${link.articleId}` : ""/support/article""} style={{ fontSize: 13, fontWeight: 600, color: ""var(--g-color-text-brand)"", textDecoration: ""none"" }} > {link.title || link} </Link> )) Ещё статьи →",,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/Category/index.tsx,7,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.link.link-title-link.link,/unknown,Index,main,Link,Link,link,link,cluster.link-link-title-link-link-articleid-support-article-id-link-articleid-support-article-main,link.title || link,link.title || link,,,"link.articleId ? `/support/article?id=${link.articleId}` : ""/support/article""",,,default|idle,frontend-gravity/templates/Support/ArticlePage/Category/index.tsx,18,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.ещё-статьи.link,/unknown,Index,main,Link,Link,link,link,cluster.link-ещё-статьи-support-categories-main,Ещё статьи →,Ещё статьи →,,,/support/categories,,,default|idle,frontend-gravity/templates/Support/ArticlePage/Category/index.tsx,27,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.unknown.button,/unknown,Index,main,Text,Text,button,button,cluster.button-main,›,›,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,27,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.article-category.link,/unknown,Index,main,Link,Link,link,link,cluster.link-article-category-support-categories-main,article.category,article.category,,,/support/categories,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,28,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.article-title.button,/unknown,Index,main,Text,Text,button,button,cluster.button-article-title-main,article.title,article.title,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,30,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.article-intro-article-steps-map-step-string-i-number-li-key-i-style-fontsize-14-.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-article-intro-article-steps-map-step-string-i-number-li-key-i-style-fontsize-14-fontweight-600-lineheight-1-6-ste,"article.intro article.steps.map((step: string, i: number) => ( <li key={i} style={{ fontSize: 14, fontWeight: 600, lineHeight: 1.6 }}>{step}</li> )) article.note && ( <div style={{ padding: ""12px 16px"", borderRadius: 10, background: ""rgba(174,122,255,0.04)"", borderLeft: ""3px solid var(--g-color-text-brand)"", }}> <Text variant=""caption-2"" color=""secondary"" style={{ fontWeight: 500 }}> Примечание: {article.note} </Text> </div> ) articleVisuals.length > 0 && ( <div style={{ marginTop: 24 }}> <Text variant=""subheader-2"" style={{ display: ""block"", marginBottom: 12 }}>Скриншоты интерфейса</Text> <div className=""repeto-support-article-visuals""> {articleVisuals.map((visual: any) => ( <div key={visual.src} style={{ borderRadius: 10, border: ""1px dashed var(--g-color-line-generic)"", padding: 12, overflow: ""hidden"", }}> <div style={{ borderRadius: 8, overflow: ""hidden"", border: ""1px solid var(--g-color-line-generic)"" }}> <img src={visual.src} alt={visual.alt} style={{ width: ""100%"", height: ""auto"", display: ""block"" }} /> </div> <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 8 }}>{visual.caption}</Text> {visual.href && ( <button onClick={() => router.push(visual.href)} style={{ marginTop: 6, fontSize: 12, fontWeight: 600, color: ""var(--g-color-text-brand)"", background: ""none"", border: ""none"", cursor: ""pointer"", padding: 0, }} >Открыть раздел</button> )} </div> ))} </div> </div> )","article.intro article.steps.map((step: string, i: number) => ( <li key={i} style={{ fontSize: 14, fontWeight: 600, lineHeight: 1.6 }}>{step}</li> )) article.note && ( <div style={{ padding: ""12px 16px"", borderRadius: 10, background: ""rgba(174,122,255,0.04)"", borderLeft: ""3px solid var(--g-color-text-brand)"", }}> <Text variant=""caption-2"" color=""secondary"" style={{ fontWeight: 500 }}> Примечание: {article.note} </Text> </div> ) articleVisuals.length > 0 && ( <div style={{ marginTop: 24 }}> <Text variant=""subheader-2"" style={{ display: ""block"", marginBottom: 12 }}>Скриншоты интерфейса</Text> <div className=""repeto-support-article-visuals""> {articleVisuals.map((visual: any) => ( <div key={visual.src} style={{ borderRadius: 10, border: ""1px dashed var(--g-color-line-generic)"", padding: 12, overflow: ""hidden"", }}> <div style={{ borderRadius: 8, overflow: ""hidden"", border: ""1px solid var(--g-color-line-generic)"" }}> <img src={visual.src} alt={visual.alt} style={{ width: ""100%"", height: ""auto"", display: ""block"" }} /> </div> <Text variant=""caption-2"" color=""secondary"" style={{ display: ""block"", marginTop: 8 }}>{visual.caption}</Text> {visual.href && ( <button onClick={() => router.push(visual.href)} style={{ marginTop: 6, fontSize: 12, fontWeight: 600, color: ""var(--g-color-text-brand)"", background: ""none"", border: ""none"", cursor: ""pointer"", padding: 0, }} >Открыть раздел</button> )} </div> ))} </div> </div> )",,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,38,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.article-intro.button,/unknown,Index,main,Text,Text,button,button,cluster.button-article-intro-main,article.intro,article.intro,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,39,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.примечание-article-note.button,/unknown,Index,main,Text,Text,button,button,cluster.button-примечание-article-note-main,Примечание: article.note,Примечание: article.note,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,57,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.скриншоты-интерфейса.button,/unknown,Index,main,Text,Text,button,button,cluster.button-скриншоты-интерфейса-main,Скриншоты интерфейса,Скриншоты интерфейса,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,65,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.visual-caption.button,/unknown,Index,main,Text,Text,button,button,cluster.button-visual-caption-main,visual.caption,visual.caption,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,75,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.открыть-раздел.button,/unknown,Index,main,Card,button,button,button,cluster.button-открыть-раздел-main,Открыть раздел,Открыть раздел,,,,() => router.push(visual.href),onClick,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,77,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.также-может-быть-полезно.button,/unknown,Index,main,Text,Text,button,button,cluster.button-также-может-быть-полезно-main,Также может быть полезно,Также может быть полезно,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,94,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.a-title-a-intro.link,/unknown,Index,main,Link,Link,link,link,cluster.link-a-title-a-intro-support-article-id-a-id-main,a.title a.intro,a.title a.intro,,,`/support/article?id=${a.id}`,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,97,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.a-title-a-intro.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-a-title-a-intro-main,a.title a.intro,a.title a.intro,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,98,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.a-title.button,/unknown,Index,main,Text,Text,button,button,cluster.button-a-title-main,a.title,a.title,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,102,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.a-intro.button,/unknown,Index,main,Text,Text,button,button,cluster.button-a-intro-main,a.intro,a.intro,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,103,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.категории.button,/unknown,Index,main,Text,Text,button,button,cluster.button-категории-main,Категории,Категории,,,,,,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,114,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.gravitylayout.btn-title.button,/unknown,Index,sidebar,GravityLayout,button,button,button,cluster.button-btn-title-sidebar,btn.title,btn.title,,,,() => handleMenuClick(btn),onClick,default|idle,frontend-gravity/templates/Support/ArticlePage/index.tsx,117,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.card.item-title-item-links-map-link-any-i-number-link-key-i-href-link-articleid-suppo.widget,/unknown,Index,main,Card,Card,widget,widget,cluster.widget-item-title-item-links-map-link-any-i-number-link-key-i-href-link-articleid-support-article-id-link-articleid-supp,"item.title item.links.map((link: any, i: number) => ( <Link key={i} href={link.articleId ? `/support/article?id=${link.articleId}` : ""/support/article""} style={{ fontSize: 13, fontWeight: 600, color: ""var(--g-color-text-brand)"", textDecoration: ""none"" }} > {link.title || link} </Link> ))","item.title item.links.map((link: any, i: number) => ( <Link key={i} href={link.articleId ? `/support/article?id=${link.articleId}` : ""/support/article""} style={{ fontSize: 13, fontWeight: 600, color: ""var(--g-color-text-brand)"", textDecoration: ""none"" }} > {link.title || link} </Link> ))",,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/Category/index.tsx,7,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.поиск-по-статьям.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-поиск-по-статьям-main,Поиск по статьям...,Поиск по статьям...,,Поиск по статьям...,,"(e) => { if (e.key === ""Enter"") { e.preventDefault(); handleSearch(); } }",onKeyDown,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,32,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.например-как-добавить-ученика.button,/unknown,Index,main,Text,Text,button,button,cluster.button-например-как-добавить-ученика-main,Например Как добавить ученика,Например Как добавить ученика,,,,,,default|idle,frontend-gravity/templates/Support/CategoriesPage/index.tsx,51,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
